,TITLE,DESCRIPTION,TRAVELER_ID
669,"제주 3일, 제주시·서귀포 맛집 위주","제주시·서귀포 식당과 카페, 해변·미술관 코스",h001672
670,동부·서부 맛집 위주 3일,"동부·서부 한식과 분식, 치킨·베이커리 맛집 투어",h001675
671,동부·서귀포 드라이브 4일,오름·해안도로와 카페·맛집 위주의 자동차 여행,h001676
672,동·서귀포 맛집·비자림 3일,"제주시·서귀포 식당 위주, 비자림·온천 포함 여유 여행",h001681
673,제주시·동부 맛집투어 루트 3일,제주시·함덕·월정·성산 식당·카페 위주 먹방 여행,h001683
674,제주시 동부 맛집투어 3일,"제주시·함덕·월정 위주 식당, 카페 미식 여행",h001686
675,제주 중문·안덕 위주 4일,도심 식당·마트와 안덕 박물관·카페·바다,h001688
676,동부 맛집 중심 4일,"제주·성산 맛집과 카페, 영화로 즐기는 미식 여행",h001690
677,제주 시내·동부·서귀포 5일,맛집·해변·시장·미술관 두루 즐기는 코스,h001693
678,서부·중문 맛집 위주 3일,"갈치·해산물과 중문 맛집, 카페 중심",h001695
679,서귀포·협재 맛집투어 2일,서귀포 안덕·대정과 협재리 식당 중심 미식여행,h001697
680,제주시·서귀포 식도락 루트 3일,식당·횟집 중심의 제주시 맛집 탐방,h001698
681,동부 남원·서귀포 맛집 위주 2일,"남원·서귀포 동선에 식당·카페, 오름 전망 포함",h001699
682,제주시·서귀포 맛집 중심 2일,공항 인근·함덕·성산·중문 식당 위주 미식 루트,h001700
683,서귀포 맛집투어 루트 1일,양과자·카페와 국수·해장국 중심의 식도락 여행,h001703
684,서귀포·제주 시내 미식+관광 3일,"신화월드·서귀포 맛집과 미술관, 송악산 중심 루트",h001705
685,제주 동서부 맛집 탐방 2일,서귀포·제주시 위주의 현지 맛집 여행,h001706
686,동부·서부 맛집 중심 3일,성산·조천·한경 맛집과 해안도로 위주 루트,h001713
687,동부 우도·서귀포 맛집투어 4일,우도·서귀포 중심 식당·분식·카페 위주 미식여행,h001719
688,동부 맛집 탐방 루트 1일,성산읍 중심 식당·카페 위주의 미식 여행,h001720
689,동서남 제주시·서귀포 맛집 4일,흑돼지·해산물·한식 위주의 제주미식여행,h001722
690,서귀포·제주시 미식투어 3일,서귀포 맛집·술집과 제주시 카페·식당 위주의 여행,h001724
691,동부·서귀포 위주 먹거리 6일,동부·서귀포 식당·카페·숙소 중심 미식 여행,h001726
692,동부·우도 맛집 중심 2일,성산·우도·구좌 식당·카페 위주의 동부 미식 여행,h001727
693,제주 동서 맛집투어 3일,제주시·서귀포 한식 맛집 중심 식도락 여행,h001728
694,동부 조천 맛집·펜션 3일,조천읍 중심 식당 투어와 펜션 휴식 여행,h001730
695,서부·동부 드라이브 루트 5일,"협재·애월 카페·맛집과 해변, 스누피가든·오설록 포함 힐링 여행",h001731
696,동부·우도·서귀포 맛집투어 3일,국수·김밥·중식 등 식도락과 우도·서귀포 해변 감상,h001737
697,제주시 애월·용담 2일 미식투어,애월 해안도로 식당·카페 중심 제주 맛집 여행,h001739
698,동서부 맛집·체험 루트 6일,"동부·서부 명소와 맛집, 테마파크 중심 여행",h001742
699,제주시 맛집 위주 3일 루트,공항 인근·애월 중심의 한식·흑돼지·베이커리·일식 맛집 투어,h001744
700,동부 표선·함덕 2일 루트,"표선 해변·리조트 중심, 함덕·맛집 코스",h001750
701,제주시·협재 위주 4일 미식여행,제주시 맛집과 함덕·협재 카페·해산물 중심 루트,h001752
702,제주시·서귀포 맛집투어 2일,제주시·애월·안덕 식당·카페 중심 미식 여행,h001755
703,동부 성산·표선 2일 먹거리 여행,성산·표선 식당·빵집·숙소 중심 미식 루트,h001763
704,서귀포·동부 맛집·관광 루트 2일,"서귀포 시내 위주 음식점과 박물관, 동부 기념품 쇼핑 여행",h001766
705,동부·서부 드라이브 4일 코스,애월·함덕 해변과 식당·카페 위주의 여유 여행,h001767
706,동부 위주 맛집·자연 3일,우도·성산·비자림 중심 자연과 식도락 여행,h001768
707,제주시 동부 맛집·도심 산책 4일,"함덕·김녕 맛집 중심, 제주시 도심 카페·술집·문화 코스",h001771
708,제주 중문·성산 3일 미식여행,해변·관광지 중심에 해산물·고기·분식 골고루 맛보기,h001784
709,서귀포·제주 미식 투어 2일,국수·해산물·고기 중심의 식당 위주 여행,h001788
710,서귀포·제주시 맛집 탐방 3일,"서귀포 중심 식도락 여행, 마지막 날 제주시 맛집·간식",h001789
711,제주시 맛집·포차 중심 3일,애월·한림·구제주 일대 식도락·포차 위주 일정,h001792
712,제주시 동부 맛집투어 3일,연동·이도동 중심 제주시 동부 식도락 여행,h001794
713,제주 중문·서귀포·애월 4일,맛집과 카페·인증센터 골고루 즐기는 일정,h001796
714,동부·서귀포 4일 먹방 위주 루트,중문·서귀포와 동부 해안 카페·식당 중심,h001797
715,제주 동서부 맛집 투어 3일,서귀포·제주시 동선의 한식·패스트푸드 맛집 위주 여행,h001799
716,동서 해안 드라이브 루트 4일,동부·서남부 게스트하우스 숙박과 해변·맛집 위주 여행,h001803
717,서부·중문 위주 3일,"제주 서부·중문 맛집과 카페, 쇼핑·뮤지엄 코스",h001807
718,동서부 식도락 위주 제주 4일,제주시 해장국·식당과 성산·우도 카페·전망 동선,h001810
719,제주시·서귀포 맛집 중심 3일,"전복·해산물과 국수, 분식·카페 위주의 맛집 투어",h001816
720,제주시 맛집·바다 루트 4일,제주시 내 식당·횟집과 바다 명소 중심 여행,h001818
721,제주시 서부 식도락 루트 3일,제주시·한림·한경 위주의 맛집·펜션 중심 여행,h001819
722,제주 동·서귀포 식도락 2일,제주시·서귀포 맛집 위주 현지 식당 투어,h001820
723,제주시 맛집 중심 4일,제주시 일대 국수·해장국·해산물 맛집 탐방 루트,h001824
724,서귀포 중심 맛집투어 루트 3일,중식·카페·해산물·국수 맛집과 서귀포 거리 산책 여행,h001830
725,제주 서부 맛집·전망 명소 1일,애월·한경 해안 풍차·전망대와 식당 위주 코스,h001831
726,제주 서귀포·애월·함덕 맛집투어 4일,"수산·고기·해산물 맛집과 카페, 펜션 위주 일정",h001833
727,제주시 맛집투어 3일,제주시 내 식당·회센터 중심의 미식 여행,h001835
728,서귀포·한림 맛집·카페 2일,"서귀포 맛집과 온천, 한림 카페 중심 여행",h001838
729,제주 동·서부 맛집투어 3일,함덕·표선·용담 일대 식당·간식 위주 여행,h001842
730,제주 동·서부 맛집 중심 3일,제주시·신제주 맛집과 신화월드·카페·동물원 코스,h001843
731,제주시 도심 맛집 위주 3일,"제주시 국수·장어·고기와 카페, 해변 감성까지 즐기는 미식 여행",h001844
732,동서부 맛집 중심 3일,"함덕·월정·서귀포 맛집과 카페, 전망 위주의 여행",h001847
733,제주시 서부·카페 드라이브 3일,제주시 서부 맛집·카페와 해안 산책 중심 여행,h001849
734,동부 성산·우도 위주 3일,성산 숙소·식당과 섭지·우도 해변 중심 여행,h001850
735,동부·우도 중심 먹거리 여행 3일,"서귀포 맛집과 카페, 우도 숙소 포함 식도락 코스",h001853
736,제주시·표선 맛집 위주 3일,제주시 식당·카페와 표선 해변 야식 중심 여행,h001860
737,제주시 카페투어 1일,나우커피 방문 중심의 카페 힐링,h001861
738,제주시·서부 맛집투어 4일,김녕·협재·애월 해변 중심 식당·카페 위주 여행,h001863
739,서귀포 1박2일 맛집·카페 루트,서귀포 카페·레스토랑·칼국수 맛집 중심 여행,h001865
740,제주시·서귀포 맛집 중심 3일,카페·라면·흑돼지·해산물 고루 즐기는 미식 여행,h001873
741,제주시·서귀포 맛집 위주 3일,빵집·한식·횟집과 카페가 섞인 식도락 중심 동선,h001874
742,제주시 맛집투어 3일,제주시 연동·노형 위주 식당·분식·야식 먹방 루트,h001878
743,서귀포 법환·성산 맛집투어 2일,법환·성산 일대 식당·베이커리 위주의 미식 여행,h001883
744,제주시 중심 맛집투어 4일,제주시 일대 분식·빵집·해산물·카페 위주 미식여행,h001889
745,제주시 애월 먹거리 중심 3일,"애월 맛집 탐방과 곽지해수욕장, 시내 카페 디저트",h001898
746,제주시 맛집·분식 중심 3일,제주시 내 분식·치킨·횟집·카페 위주 미식코스,h001903
747,동부 맛집 위주 3일 루트,성산·구좌·함덕 일대 해산물·한식 맛집 중심,h001904
748,제주시 맛집 중심 3일,"제주시 식당, 카페 위주의 미식 여행",h001905
749,제주시·서귀포 맛집투어 3일,제주시 중심 식당·국수·분식과 서귀포 시장·횟집 위주의 미식 여행,h001906
750,제주시·동부·서부 6일 먹방 위주,제주시 중심 식당·카페와 동부·서부 맛집 투어,h001910
751,제주시 동·서부 맛집투어 5일,함덕·협재 중심 식당 위주의 제주시 맛집 여행,h001913
752,제주시 맛집·전시·체험 4일,"제주시 식도락 중심, 전시·테마파크 포함 일정",h001914
753,제주시 애월·시내 맛집 투어 4일,애월 곽지 해변 인근 식당과 제주시내 국수·치킨 위주 미식 여행,h001919
754,제주시·서귀포 3일 먹거리 여행,제주 시내·애월·서귀포 중심 식도락 및 카페 탐방,h001933
755,동부 맛집·카페 투어 3일,함덕·구좌·성산 식당·카페 중심 미식 여행,h001935
756,제주시 서부 맛집·카페 3일,"애월·한림 위주 식도락과 카페, 시내 구경",h001938
757,서귀포 맛집·명소 당일치기 1일,"서귀포 시내 맛집 중심, 이중섭거리·해안 유원지 포함",h001954
758,제주 시내·애월 중심 맛집 루트 3일,"제주시·서귀포 맛집과 카페, 애월 드라이브 위주 여행",h001955
759,제주 동부 맛집 중심 3일 루트,제주시·성산·중문 위주 식당·카페 맛투어,h001959
760,제주 시내·서귀포 미식 4일,제주시·서귀포 국수·고기·해산물 맛집 중심 여행,h001961
761,중문·서귀포·제주시 맛집 위주 4일,"국수·해장국·흑돼지와 카페, 미술관·산책 코스 중심",h001964
762,애월·서귀포·성산·우도 3일,"애월 맛집, 서귀포 흑돼지·카페, 성산·우도 뚝배기와 바다 감성 여행",h001965
763,제주시·서귀포 3일 미식·카페 루트,"해장국 맛집과 카페, 해수욕장·도심 산책 위주의 일정",h001966
764,서귀포·제주시 미식 중심 4일,흑돼지·해산물·로컬맛집 위주의 맛집 투어,h001976
765,동부·애월 맛집·카페 2일,세화·월정·행원 카페와 애월·강정 맛집 위주 여행,h001977
766,동부·중문·한림 맛집 중심 3일,성산·서귀포 맛집과 중문·한림 해산물 먹방 여행,h001978
767,동부·서귀포·제주시 맛집 중점 3일,카페·전망대·흑돼지·분식·해산물 위주의 식도락 여행,h001984
768,제주 동·서 맛집·올레 3일 루트,"제주시 올레·유배길과 맛집, 성산 일대 카페·해산물·갈치조림",h001985
769,제주시·서귀포 시내 맛집·상점 3일,전망 명소와 식당·빵집 중심 도심 여행,h001988
770,제주 서부·서귀포 4일 루트,제주시 맛집·카페와 서귀포 맛집·관광지 위주 여행,h001989
771,제주 서부 맛집투어 4일,제주시·서귀포시 국수·고기·분식 중심 미식 여행,h001991
772,제주시 동부·게스트하우스 3일,제주시 동부 위주 식당·카페·게스트하우스 여행,h001993
773,중문·서귀포·제주시 맛집 카페 3일,"서귀포 식당·산책, 김녕해변과 제주시 맛집·카페 중심",h001999
774,애월·남원 맛집 중심 3일,애월·한림·남원 한식·해산물 맛집 위주 여행,h002000
775,동부·제주시 맛집 중심 2일,성산·우도·노형 일대 한식·고기·국수 맛집 투어,h002005
776,제주시 동부·우도·애월 맛집투어 4일,현지 맛집·뷔페·오마카세와 카페 위주 여행,h002006
777,도심·남원·한경 맛집 루트 3일,"제주시·서귀포시 식당·빵집, 남원 펜션 숙박 중심",h002007
778,제주시 애월·한림 맛집 3일,애월·한림 해변 카페와 버거·분식 위주 미식 여행,h002014
779,제주시·성산 맛집 중심 2일,성산·우도·제주시 일대 식도락 위주 루트,h002018
780,중문·서귀포 위주 5일 맛집여행,"중문·서귀포 식당과 카페, 해변·공연 중심 일정",h002027
781,제주시·애월 미식투어 3일,제주시 해물·고기·중식과 애월 카페·노천탕 중심,h002028
782,동부·서귀포·애월 맛집 투어 3일,"동부 조천·구좌 중심의 맛집·카페와 서귀포 레스토랑, 애월 미디어아트 관람",h002029
783,서부 맛집·카페 4일 루트,"애월·한림·안덕 위주 맛집과 카페, 펜션 휴식 여행",h002032
784,제주시 맛집·카페 중심 3일,구좌·조천 위주 맛집·카페와 한라수목원 코스,h002035
785,동부·서귀포 4일 가족 여행,신화월드·동부 관광과 맛집·카페 중심 일정,h002037
786,제주시 서부 맛집·카페 4일,"협재·애월 맛집과 카페, 숙소 위주 코스",h002039
787,동부 함덕·성산·우도 맛집·카페 3일,해변 감상과 우도·성산 중심의 식당·카페 위주 여행,h002040
788,서귀포·제주시 서남부 4일 루트,"신화월드·워터파크 중심, 해변·맛집·숙소 골고루",h002042
789,제주시 미식·카페 중심 3일,"제주시 내 국수·칼국수 맛집과 카페, 뷔페·고기 식사 위주의 루트",h002044
